Clave de la entidad federativa,Entidad federativa,Clave del municipio,Municipio,Social.lag.index.2005,Level.Social.Lag.2005,Poverty.Pct.2010,Extreme.Poverty.Pct.2010,Moderate.Poverty.Pct.2010,Vulnerables.SocialCare.Pct.2010,Educ.Lag.Pct.2010,Lack.Access.To.HealthServices.Pct.2010
20,Oaxaca,20341,San Pedro Yucunama,0.21379,Medium,87.42,34.2,53.22,11.65,28.7,40.28
20,Oaxaca,20342,San Raymundo Jalpan,-0.35881,Low,57.06,16.15,40.92,28.9,20.29,30.6
20,Oaxaca,20343,San SebastiÌÁn Abasolo,-0.22844,Low,79.23,34.41,44.82,19.07,27.77,52.14
20,Oaxaca,20344,San SebastiÌÁn CoatlÌÁn,1.3771,High,84.17,37.92,46.26,5.16,45.15,36.48
20,Oaxaca,20345,San SebastiÌÁn Ixcapa,0.46843,Medium,78.61,42.74,35.87,19.98,31.65,70.21
20,Oaxaca,20346,San SebastiÌÁn Nicananduta,0.10053,Medium,73.39,14.18,59.21,6.2,32.72,1.94
20,Oaxaca,20347,San SebastiÌÁn RÌ_o Hondo,1.29504,High,96.35,65.67,30.68,3.48,34.74,35.08
20,Oaxaca,20348,San SebastiÌÁn Tecomaxtlahuaca,1.02003,High,84.26,54.3,29.96,9.67,47.61,75.18
20,Oaxaca,20349,San SebastiÌÁn Teitipac,0.76812,High,78.42,43.41,35.01,20.59,42.16,77.96
20,Oaxaca,20350,San SebastiÌÁn Tutla,-1.62952,Very Low,20.43,1.09,19.34,27.88,2.63,26.2
20,Oaxaca,20351,San SimÌ_n Almolongas,1.27963,High,89.32,53.23,36.08,10.21,52.53,61.28
20,Oaxaca,20352,San SimÌ_n ZahuatlÌÁn,2.41992,Very High,99.01,90.13,8.88,0.99,57.88,69.13
20,Oaxaca,20353,Santa Ana,1.17292,High,91.84,55.68,36.16,6.51,46.87,68.91
20,Oaxaca,20354,Santa Ana Ateixtlahuaca,2.10884,Very High,90.06,41.18,48.89,7.9,54.07,14.53
20,Oaxaca,20355,Santa Ana CuauhtÌ©moc,1.5818,High,94.54,71.24,23.29,5.46,49.72,85.56
20,Oaxaca,20356,Santa Ana del Valle,0.42597,Medium,83.8,43.35,40.45,15.38,45.48,59.6
20,Oaxaca,20357,Santa Ana Tavela,0.17236,Medium,90.07,62.18,27.89,9.37,39.53,90.42
20,Oaxaca,20358,Santa Ana Tlapacoyan,0.3536,Medium,77.8,34.11,43.69,19.3,44.68,46.63
20,Oaxaca,20359,Santa Ana Yareni,0.34202,Medium,90.4,63.71,26.69,9.09,41.82,96.55
20,Oaxaca,20360,Santa Ana Zegache,0.96659,High,85.95,48.56,37.39,13.35,35.45,86.68
20,Oaxaca,20361,Santa Catalina QuierÌ_,1.49595,High,98.76,83.74,15.02,1.24,44.58,65.08
20,Oaxaca,20362,Santa Catarina Cuixtla,-0.23718,Low,70.11,25.17,44.94,28.83,38.03,48.56
20,Oaxaca,20363,Santa Catarina Ixtepeji,0.18522,Medium,76.87,21.74,55.13,19.11,29.26,33.24
20,Oaxaca,20364,Santa Catarina Juquila,1.10263,High,70.65,24.95,45.7,28.56,46.34,28.2
20,Oaxaca,20365,Santa Catarina Lachatao,0.54997,Medium,86.5,36.7,49.8,9.77,18.1,40.1
20,Oaxaca,20366,Santa Catarina Loxicha,1.60477,High,93.4,59.22,34.18,6.6,44.63,38.27
20,Oaxaca,20367,Santa Catarina MechoacÌÁn,1.66926,High,93.82,73.98,19.84,4.6,41.8,91
20,Oaxaca,20368,Santa Catarina Minas,0.46324,Medium,75.78,33.39,42.4,22.92,37.82,50.65
20,Oaxaca,20369,Santa Catarina QuianÌ©,-0.46025,Low,70.21,13.79,56.42,21.4,35.64,26.09
20,Oaxaca,20370,Santa Catarina Tayata,-0.02017,Medium,84.5,46.18,38.33,10.95,21.75,69.81
20,Oaxaca,20371,Santa Catarina TicuÌÁ,0.68194,High,82.96,35.02,47.94,14.82,35.59,27.94
20,Oaxaca,20372,Santa Catarina YosonotÌ¼,1.50393,High,94.8,68.88,25.92,5.03,39.92,84.29
20,Oaxaca,20373,Santa Catarina Zapoquila,0.71565,High,91.01,42.34,48.67,7.85,43.28,25.06
20,Oaxaca,20374,Santa Cruz Acatepec,1.96811,Very High,93.62,65.29,28.33,5.83,44.97,25
20,Oaxaca,20375,Santa Cruz Amilpas,-0.90463,Very Low,44.83,9.57,35.26,29,14.27,27
20,Oaxaca,20376,Santa Cruz de Bravo,-0.23072,Low,79.7,28.94,50.75,17.05,45.86,20.12
20,Oaxaca,20377,Santa Cruz Itundujia,1.68164,High,89.7,52.91,36.79,10.3,34.96,10.43
20,Oaxaca,20378,Santa Cruz Mixtepec,0.65966,High,79.24,39.36,39.89,19.54,35.08,42.65
20,Oaxaca,20379,Santa Cruz Nundaco,1.3054,High,92.34,49.54,42.8,5.62,30.26,28.26
20,Oaxaca,20380,Santa Cruz Papalutla,0.36263,Medium,78.74,31.72,47.02,20.2,33.29,55.24
20,Oaxaca,20381,Santa Cruz Tacache de Mina,-0.49756,Low,75.45,24.18,51.27,12.04,38.16,42.66
20,Oaxaca,20382,Santa Cruz Tacahua,1.27998,High,93.06,43.29,49.77,6.94,30.98,27.5
20,Oaxaca,20383,Santa Cruz Tayata,0.86174,High,89.33,41.27,48.06,8.87,31.29,41.73
20,Oaxaca,20384,Santa Cruz Xitla,1.17293,High,93.51,63.41,30.1,5.96,54.23,80.75
20,Oaxaca,20385,Santa Cruz XoxocotlÌÁn,-0.73411,Very Low,48.22,9.84,38.38,35.2,17.42,37.88
20,Oaxaca,20386,Santa Cruz Zenzontepec,2.61703,Very High,93.29,62.95,30.33,6.51,46.46,10.85
20,Oaxaca,20387,Santa Gertrudis,-0.02649,Medium,63.85,17.71,46.13,31.18,36.92,29.09
20,Oaxaca,20388,Santa InÌ©s del Monte,1.99686,Very High,96.8,73.6,23.2,3.2,40.6,30.51
20,Oaxaca,20389,Santa InÌ©s Yatzeche,1.12835,High,91.1,62.59,28.52,8.9,60.92,74.21
20,Oaxaca,20390,Santa LucÌ_a del Camino,-1.05117,Very Low,41.08,5.84,35.24,31.03,11.5,34.51
20,Oaxaca,20391,Santa LucÌ_a MiahuatlÌÁn,2.70057,Very High,98.8,89.12,9.68,1.05,56.84,81.34
20,Oaxaca,20392,Santa LucÌ_a Monteverde,2.03225,Very High,95.41,53.25,42.16,4.59,38.59,15.41
20,Oaxaca,20393,Santa LucÌ_a OcotlÌÁn,1.10197,High,92.54,52.78,39.76,7.24,51.34,22.56
20,Oaxaca,20394,Santa MarÌ_a Alotepec,0.94763,High,95.58,61.52,34.05,2.99,32.59,80.88
20,Oaxaca,20395,Santa MarÌ_a Apazco,1.64494,High,90.06,50.87,39.19,9.7,48.99,43.14
